Time (s),PRESSURE_MOMENT_X,PRESSURE_MOMENT_Y,PRESSURE_MOMENT_Z,TOTAL_MOMENT_X,TOTAL_MOMENT_Y,TOTAL_MOMENT_Z,VISCOUS_MOMENT_X,VISCOUS_MOMENT_Y,VISCOUS_MOMENT_Z
"                 132",-2.948195677769e+01,2.305142440091e+00,-9.737480859183e-01,-2.992151264278e+01,2.356056848751e+00,-9.936864132166e-01,-4.395558650859e-01,5.091440865964e-02,-1.993832729837e-02
"                 133",-2.954838960542e+01,2.317889151817e+00,-8.685723179579e-01,-2.998871496068e+01,2.368283981235e+00,-8.882153340545e-01,-4.403253552564e-01,5.039482941808e-02,-1.964301609662e-02
"                 134",-2.962755516737e+01,2.335191809768e+00,-7.610018860978e-01,-3.006864954430e+01,2.385083919285e+00,-7.803688831720e-01,-4.410943769306e-01,4.989210951756e-02,-1.936699707420e-02
"                 135",-2.971837713161e+01,2.358319439356e+00,-6.595476162571e-01,-3.016022297279e+01,2.407669749033e+00,-6.786749125297e-01,-4.418458411834e-01,4.935030967777e-02,-1.912729627257e-02
"                 136",-2.983329044102e+01,2.384177117261e+00,-5.576714622041e-01,-3.027589794452e+01,2.432987302677e+00,-5.765765097372e-01,-4.426075035016e-01,4.881018541636e-02,-1.890504753313e-02
"                 137",-2.995576471950e+01,2.409063094025e+00,-4.581579489102e-01,-3.039913547984e+01,2.457260946817e+00,-4.768414706551e-01,-4.433707603379e-01,4.819785279161e-02,-1.868352174491e-02
"                 138",-3.006235366709e+01,2.428976298412e+00,-3.621042471729e-01,-3.050652615014e+01,2.476573015984e+00,-3.805571195972e-01,-4.441724830548e-01,4.759671757231e-02,-1.845287242428e-02
"                 139",-3.012119695101e+01,2.440250772664e+00,-2.779447978815e-01,-3.056620488849e+01,2.487203350517e+00,-2.961686981029e-01,-4.450079374852e-01,4.695257785304e-02,-1.822390022140e-02
"                 140",-3.016532349433e+01,2.447693376163e+00,-2.024492296454e-01,-3.061122359148e+01,2.494034352727e+00,-2.204514348542e-01,-4.459000971540e-01,4.634097656381e-02,-1.800220520879e-02
"                 141",-3.019758760890e+01,2.451207156236e+00,-1.399720097212e-01,-3.064438502721e+01,2.496885929565e+00,-1.577757610007e-01,-4.467974183103e-01,4.567877332940e-02,-1.780375127944e-02
"                 142",-3.023360077268e+01,2.458066018897e+00,-9.149845204614e-02,-3.068128650083e+01,2.503108655145e+00,-1.091308607669e-01,-4.476857281528e-01,4.504263624781e-02,-1.763240872073e-02
"                 143",-3.025006943097e+01,2.469292372085e+00,-6.018187638240e-02,-3.069858041655e+01,2.513668627223e+00,-7.765574289122e-02,-4.485109855818e-01,4.437625513792e-02,-1.747386650882e-02
"                 144",-3.025089639651e+01,2.487608598016e+00,-3.896890968303e-02,-3.070020298379e+01,2.531376447863e+00,-5.628398387840e-02,-4.493065872762e-01,4.376784984649e-02,-1.731507419537e-02
"                 145",-3.022634836820e+01,2.512661489025e+00,-2.090319433718e-02,-3.067644222539e+01,2.555813530644e+00,-3.806410733692e-02,-4.500938571919e-01,4.315204161875e-02,-1.716091299974e-02
"                 146",-3.018618367481e+01,2.543645589390e+00,8.010775396805e-04,-3.063706485097e+01,2.586232323751e+00,-1.621645084327e-02,-4.508811761547e-01,4.258673436104e-02,-1.701752838295e-02
"                 147",-3.012537196840e+01,2.572829651294e+00,1.692160418273e-02,-3.057704451375e+01,2.614866917070e+00,3.479596636649e-05,-4.516725453459e-01,4.203726577550e-02,-1.688680821637e-02
"                 148",-3.006074760137e+01,2.598698893954e+00,2.177146221644e-02,-3.051320347299e+01,2.640253923998e+00,4.992780796758e-03,-4.524558716270e-01,4.155503004455e-02,-1.677868141968e-02
"                 149",-2.998190576294e+01,2.617462058690e+00,1.985289088181e-02,-3.043514116677e+01,2.658564442146e+00,3.173113170304e-03,-4.532354038289e-01,4.110238345632e-02,-1.667977771151e-02
"                 150",-2.989410791334e+01,2.630878601482e+00,2.343157156825e-02,-3.034811689960e+01,2.671615587047e+00,6.861383139504e-03,-4.540089862638e-01,4.073698556501e-02,-1.657018842874e-02
"                 151",-2.977579787974e+01,2.639585060069e+00,2.386420042586e-02,-3.023056170018e+01,2.679967304173e+00,7.402999723803e-03,-4.547638204425e-01,4.038224410402e-02,-1.646120070205e-02
"                 152",-2.965971353239e+01,2.651532966117e+00,1.375599269236e-02,-3.011520341444e+01,2.691627016402e+00,-2.609045770200e-03,-4.554898820473e-01,4.009405028494e-02,-1.636503846256e-02
"                 153",-2.953776719695e+01,2.667120253605e+00,-5.256521075527e-03,-2.999396638028e+01,2.706943514740e+00,-2.153894518823e-02,-4.561991833312e-01,3.982326113570e-02,-1.628242411271e-02
"                 154",-2.942696385633e+01,2.692143430571e+00,-2.865831886572e-02,-2.988387461317e+01,2.731773743174e+00,-4.488332310065e-02,-4.569107568447e-01,3.963031260321e-02,-1.622500423493e-02
"                 155",-2.931384635670e+01,2.725387781805e+00,-5.912740271598e-02,-2.977147892129e+01,2.764846744316e+00,-7.534368030232e-02,-4.576325645905e-01,3.945896251036e-02,-1.621627758635e-02
"                 156",-2.920954804463e+01,2.767398738265e+00,-1.026882639899e-01,-2.966792133726e+01,2.806753293146e+00,-1.189390621452e-01,-4.583732926308e-01,3.935455488117e-02,-1.625079815533e-02
"                 157",-2.909955625624e+01,2.811848898213e+00,-1.653622560409e-01,-2.955866792787e+01,2.851157092050e+00,-1.817047019639e-01,-4.591116716234e-01,3.930819383672e-02,-1.634244592304e-02
"                 158",-2.899288122581e+01,2.854382879940e+00,-2.457217407487e-01,-2.945273383530e+01,2.893706452098e+00,-2.621999954913e-01,-4.598526094890e-01,3.932357215785e-02,-1.647825474255e-02
"                 159",-2.886935809328e+01,2.892980337240e+00,-3.390596772399e-01,-2.932992602912e+01,2.932378530974e+00,-3.556952789281e-01,-4.605679358351e-01,3.939819373469e-02,-1.663560168821e-02
"                 160",-2.873928417116e+01,2.933091432170e+00,-4.397002774397e-01,-2.920053398829e+01,2.972628696469e+00,-4.564793500048e-01,-4.612498171343e-01,3.953726429905e-02,-1.677907256517e-02
"                 161",-2.859654813752e+01,2.974215706064e+00,-5.437198873918e-01,-2.905843955112e+01,3.013962545164e+00,-5.606395277109e-01,-4.618914135986e-01,3.974683910001e-02,-1.691964031908e-02
"                 162",-2.845180738174e+01,3.017879124258e+00,-6.503162582159e-01,-2.891429681988e+01,3.057934809846e+00,-6.673654170646e-01,-4.624894381392e-01,4.005568558831e-02,-1.704915884874e-02
"                 163",-2.829499999779e+01,3.062126737675e+00,-7.590627805864e-01,-2.875802781296e+01,3.102572715997e+00,-7.762451084123e-01,-4.630278151786e-01,4.044597832262e-02,-1.718232782597e-02
"                 164",-2.813963441580e+01,3.107310413432e+00,-8.758295787179e-01,-2.860313774795e+01,3.148233233919e+00,-8.931477219085e-01,-4.635033321429e-01,4.092282048691e-02,-1.731814319056e-02
"                 165",-2.797115380548e+01,3.152825263381e+00,-1.002696724949e+00,-2.843507750465e+01,3.194289599553e+00,-1.020156684505e+00,-4.639236991679e-01,4.146433617211e-02,-1.745995955650e-02
"                 166",-2.780791500485e+01,3.200748665413e+00,-1.134996365125e+00,-2.827223545476e+01,3.242833588078e+00,-1.152584673104e+00,-4.643204499047e-01,4.208492266479e-02,-1.758830797970e-02
"                 167",-2.764963381225e+01,3.246708530089e+00,-1.266263017004e+00,-2.811434272754e+01,3.289464026179e+00,-1.283983920655e+00,-4.647089152865e-01,4.275549608992e-02,-1.772090365165e-02
"                 168",-2.750459919857e+01,3.287506519424e+00,-1.401267470222e+00,-2.796968752980e+01,3.330984369006e+00,-1.419142619286e+00,-4.650883312276e-01,4.347784958214e-02,-1.787514906475e-02
"                 169",-2.735579595308e+01,3.321359374697e+00,-1.537374699464e+00,-2.782124959957e+01,3.365568055753e+00,-1.555432063642e+00,-4.654536464870e-01,4.420868105679e-02,-1.805736417752e-02
"                 170",-2.721428553423e+01,3.353290462817e+00,-1.671685009492e+00,-2.768010284579e+01,3.398240064227e+00,-1.689943307047e+00,-4.658173115671e-01,4.494960140959e-02,-1.825829755512e-02
"                 171",-2.707655668683e+01,3.386001319436e+00,-1.798900985119e+00,-2.754268735598e+01,3.431669413581e+00,-1.817398988821e+00,-4.661306691515e-01,4.566809414503e-02,-1.849800370219e-02
"                 172",-2.696036887491e+01,3.421012050327e+00,-1.915801875810e+00,-2.742675908875e+01,3.467350295581e+00,-1.934571406676e+00,-4.663902138376e-01,4.633824525334e-02,-1.876953086586e-02
"                 173",-2.685312274685e+01,3.453883226899e+00,-2.018303285820e+00,-2.731971850130e+01,3.500855767113e+00,-2.037378816600e+00,-4.665957544464e-01,4.697254021448e-02,-1.907553077941e-02
"                 174",-2.675588486551e+01,3.483864437636e+00,-2.120260289190e+00,-2.722265445583e+01,3.531417038983e+00,-2.139681333671e+00,-4.667695903273e-01,4.755260134681e-02,-1.942104448117e-02
"                 175",-2.665897562991e+01,3.507389338162e+00,-2.230990893841e+00,-2.712588817569e+01,3.555459124403e+00,-2.250778980891e+00,-4.669125457765e-01,4.806978624148e-02,-1.978808705065e-02
"                 176",-2.657479154866e+01,3.527198254687e+00,-2.352314384149e+00,-2.704183197809e+01,3.575763193362e+00,-2.372427937003e+00,-4.670404294276e-01,4.856493867505e-02,-2.011355285402e-02
"                 177",-2.648867541729e+01,3.543906670964e+00,-2.477016237739e+00,-2.695582301804e+01,3.592955116603e+00,-2.497408872196e+00,-4.671476007581e-01,4.904844563882e-02,-2.039263445670e-02
"                 178",-2.641243211478e+01,3.562341729750e+00,-2.603696598686e+00,-2.687967232715e+01,3.611854097200e+00,-2.624339638980e+00,-4.672402123717e-01,4.951236745026e-02,-2.064304029315e-02
"                 179",-2.633742871323e+01,3.583440129653e+00,-2.722997130142e+00,-2.680472743755e+01,3.633367354177e+00,-2.743892550287e+00,-4.672987243171e-01,4.992722452448e-02,-2.089542014435e-02
"                 180",-2.627932130556e+01,3.606855456353e+00,-2.837854417487e+00,-2.674668128829e+01,3.657148129699e+00,-2.859017804285e+00,-4.673599827279e-01,5.029267334654e-02,-2.116338679762e-02
"                 181",-2.623230284730e+01,3.626955716108e+00,-2.947667807550e+00,-2.669972358447e+01,3.677564012818e+00,-2.969117449771e+00,-4.674207371674e-01,5.060829671045e-02,-2.144964222050e-02
"                 182",-2.620385150428e+01,3.642251315974e+00,-3.061060051503e+00,-2.667137085298e+01,3.693130992585e+00,-3.082771342415e+00,-4.675193486992e-01,5.087967661075e-02,-2.171129091212e-02
"                 183",-2.618600724975e+01,3.652606308403e+00,-3.174917270980e+00,-2.665364768833e+01,3.703717198014e+00,-3.196851768466e+00,-4.676404385840e-01,5.111088961128e-02,-2.193449748632e-02
"                 184",-2.618984552718e+01,3.660906980566e+00,-3.290577393870e+00,-2.665765793172e+01,3.712195674832e+00,-3.312707842024e+00,-4.678124045478e-01,5.128869426591e-02,-2.213044815346e-02
"                 185",-2.619691020505e+01,3.666427427635e+00,-3.402211407697e+00,-2.666487562330e+01,3.717821477138e+00,-3.424534305226e+00,-4.679654182513e-01,5.139404950357e-02,-2.232289752911e-02
"                 186",-2.621941931836e+01,3.671228500053e+00,-3.513358974474e+00,-2.668755930791e+01,3.722671264445e+00,-3.535879759825e+00,-4.681399895463e-01,5.144276439203e-02,-2.252078535134e-02
"                 187",-2.624826184496e+01,3.675355324256e+00,-3.618533477707e+00,-2.671656166600e+01,3.726776366688e+00,-3.641263358099e+00,-4.682998210487e-01,5.142104243205e-02,-2.272988039210e-02
"                 188",-2.628735124613e+01,3.680425571709e+00,-3.716616579823e+00,-2.675585108839e+01,3.731771161042e+00,-3.739589860286e+00,-4.684998422641e-01,5.134558933355e-02,-2.297328046329e-02
"                 189",-2.632090637171e+01,3.684719758147e+00,-3.805370478535e+00,-2.678958268181e+01,3.735942655043e+00,-3.828597234369e+00,-4.686763100946e-01,5.122289689619e-02,-2.322675583413e-02
"                 190",-2.636100058986e+01,3.688904255859e+00,-3.894307212833e+00,-2.682987296386e+01,3.739984570089e+00,-3.917786037661e+00,-4.688723740035e-01,5.108031423040e-02,-2.347882482708e-02
"                 191",-2.639780727816e+01,3.690326947850e+00,-3.983522637818e+00,-2.686684747898e+01,3.741234606534e+00,-4.007230424582e+00,-4.690402008175e-01,5.090765868448e-02,-2.370778676416e-02
"                 192",-2.644408657150e+01,3.688972089819e+00,-4.079692354785e+00,-2.691335224187e+01,3.739695529650e+00,-4.103609664336e+00,-4.692656703607e-01,5.072343983130e-02,-2.391730955056e-02
"                 193",-2.648540041481e+01,3.684709252222e+00,-4.171736992120e+00,-2.695487252932e+01,3.735222973252e+00,-4.195843634516e+00,-4.694721145185e-01,5.051372103033e-02,-2.410664239574e-02
"                 194",-2.653636402275e+01,3.680772910562e+00,-4.261053454626e+00,-2.700611142288e+01,3.731078432048e+00,-4.285339660370e+00,-4.697474001319e-01,5.030552148633e-02,-2.428620574439e-02
"                 195",-2.658292123394e+01,3.676307041217e+00,-4.339420935662e+00,-2.705293333006e+01,3.726400052079e+00,-4.363876040800e+00,-4.700120961228e-01,5.009301086200e-02,-2.445510513793e-02
"                 196",-2.663664201449e+01,3.673309767592e+00,-4.412684003815e+00,-2.710699537806e+01,3.723199236002e+00,-4.437319476471e+00,-4.703533635633e-01,4.988946841032e-02,-2.463547265609e-02
"                 197",-2.668208121265e+01,3.671692684253e+00,-4.471158908480e+00,-2.715276214504e+01,3.721381714589e+00,-4.495949181753e+00,-4.706809323865e-01,4.968903033573e-02,-2.479027327307e-02
"                 198",-2.673847774465e+01,3.671007217657e+00,-4.526101292471e+00,-2.720955608025e+01,3.720535829807e+00,-4.551015056439e+00,-4.710783355922e-01,4.952861215022e-02,-2.491376396781e-02
"                 199",-2.677587832752e+01,3.669906849296e+00,-4.568657699664e+00,-2.724732101940e+01,3.719301266355e+00,-4.593643805814e+00,-4.714426918808e-01,4.939441705832e-02,-2.498610615051e-02
"                 200",-2.681275272998e+01,3.670011122627e+00,-4.605958534194e+00,-2.728460907223e+01,3.719297954090e+00,-4.631001324792e+00,-4.718563422499e-01,4.928683146382e-02,-2.504279059852e-02
"                 201",-2.684541345605e+01,3.669150699620e+00,-4.638389803699e+00,-2.731764901412e+01,3.718332441120e+00,-4.663483525328e+00,-4.722355580639e-01,4.918174150072e-02,-2.509372162870e-02
"                 202",-2.689867511368e+01,3.667634537505e+00,-4.674431279374e+00,-2.737133135150e+01,3.716747634691e+00,-4.699571726663e+00,-4.726562378194e-01,4.911309718564e-02,-2.514044728895e-02
"                 203",-2.693986417464e+01,3.666328621909e+00,-4.700913867828e+00,-2.741289767191e+01,3.715391885194e+00,-4.726091644298e+00,-4.730334972681e-01,4.906326328446e-02,-2.517777646995e-02
"                 204",-2.697357949746e+01,3.667978632891e+00,-4.720057157255e+00,-2.744701124375e+01,3.717025210685e+00,-4.745274654819e+00,-4.734317462926e-01,4.904657779396e-02,-2.521749756412e-02
"                 205",-2.700669345525e+01,3.670054787886e+00,-4.731519664982e+00,-2.748051009247e+01,3.719081580274e+00,-4.756808539725e+00,-4.738166372211e-01,4.902679238866e-02,-2.528887474324e-02
"                 206",-2.703706403312e+01,3.673011337443e+00,-4.737767510565e+00,-2.751128813168e+01,3.722018283495e+00,-4.763187224997e+00,-4.742240985595e-01,4.900694605182e-02,-2.541971443251e-02
"                 207",-2.705752988385e+01,3.673018841652e+00,-4.738201958454e+00,-2.753214835284e+01,3.721995759930e+00,-4.763785917413e+00,-4.746184689875e-01,4.897691827736e-02,-2.558395895865e-02
"                 208",-2.707976910439e+01,3.670614295268e+00,-4.742150046538e+00,-2.755479776989e+01,3.719595810826e+00,-4.767887578343e+00,-4.750286654994e-01,4.898151555771e-02,-2.573753180422e-02
"                 209",-2.709460992905e+01,3.664622519335e+00,-4.745589810621e+00,-2.757003138537e+01,3.713628531279e+00,-4.771436953732e+00,-4.754214563172e-01,4.900601194468e-02,-2.584714311061e-02
"                 210",-2.711203653868e+01,3.658209114635e+00,-4.751080053972e+00,-2.758785042814e+01,3.707289869802e+00,-4.776991544727e+00,-4.758138894545e-01,4.908075516732e-02,-2.591149075571e-02
"                 211",-2.712345619144e+01,3.651388731816e+00,-4.746243667279e+00,-2.759963933729e+01,3.700562928337e+00,-4.772191529635e+00,-4.761831458538e-01,4.917419652106e-02,-2.594786235552e-02
"                 212",-2.713494831647e+01,3.648312162045e+00,-4.729758123641e+00,-2.761148599706e+01,3.697617949413e+00,-4.755711094402e+00,-4.765376805960e-01,4.930578736830e-02,-2.595297076088e-02
"                 213",-2.714329701386e+01,3.647544169329e+00,-4.694958415190e+00,-2.762017181658e+01,3.696976572483e+00,-4.720890575642e+00,-4.768748027228e-01,4.943240315426e-02,-2.593216045139e-02
"                 214",-2.715038168431e+01,3.649758497074e+00,-4.651624289595e+00,-2.762759340180e+01,3.699341029576e+00,-4.677501135981e+00,-4.772117174915e-01,4.958253250207e-02,-2.587684638531e-02
"                 215",-2.715044830731e+01,3.650056573620e+00,-4.601862166665e+00,-2.762799016047e+01,3.699784987106e+00,-4.627632704453e+00,-4.775418531612e-01,4.972841348636e-02,-2.577053778800e-02
"                 216",-2.715492072822e+01,3.647941685042e+00,-4.557551930528e+00,-2.763279398186e+01,3.697820243842e+00,-4.583184491650e+00,-4.778732536415e-01,4.987855879976e-02,-2.563256112174e-02
"                 217",-2.715432726311e+01,3.642053986682e+00,-4.510448710035e+00,-2.763252087665e+01,3.692046712669e+00,-4.535946816159e+00,-4.781936135481e-01,4.999272598703e-02,-2.549810612389e-02
"                 218",-2.715898459238e+01,3.636580833765e+00,-4.460780413863e+00,-2.763751592354e+01,3.686658918144e+00,-4.486154155363e+00,-4.785313311560e-01,5.007808437868e-02,-2.537374149995e-02
"                 219",-2.715794158078e+01,3.631062589902e+00,-4.400438055474e+00,-2.763681704541e+01,3.681182282795e+00,-4.425695069479e+00,-4.788754646367e-01,5.011969289303e-02,-2.525701400523e-02
"                 220",-2.716123643504e+01,3.627381697424e+00,-4.334872834910e+00,-2.764047099277e+01,3.677524697790e+00,-4.360001453939e+00,-4.792345577253e-01,5.014300036634e-02,-2.512861902929e-02
"                 221",-2.715780322683e+01,3.623688320264e+00,-4.258520937947e+00,-2.763740598109e+01,3.673824382496e+00,-4.283514307479e+00,-4.796027542653e-01,5.013606223186e-02,-2.499336953224e-02
"                 222",-2.715850869606e+01,3.622246912602e+00,-4.176242744632e+00,-2.763848247383e+01,3.672361893633e+00,-4.201092113031e+00,-4.799737777692e-01,5.011498103170e-02,-2.484936839954e-02
"                 223",-2.714769680807e+01,3.620405031349e+00,-4.085039575535e+00,-2.762802795611e+01,3.670458971173e+00,-4.109745948129e+00,-4.803311480373e-01,5.005393982416e-02,-2.470637259450e-02
"                 224",-2.713690405125e+01,3.617662920105e+00,-3.994184545666e+00,-2.761759155588e+01,3.667638288461e+00,-4.018713048286e+00,-4.806875046319e-01,4.997536835685e-02,-2.452850262014e-02
"                 225",-2.711990231644e+01,3.608698841687e+00,-3.901777662803e+00,-2.760096362104e+01,3.658570602835e+00,-3.926078015165e+00,-4.810613045996e-01,4.987176114802e-02,-2.430035236206e-02
