Time (s),Ux,Uy,Uz,p
586,0.0,0.0,0.0,0.9985017997273469
587,0.0,0.0,0.0,0.9984990555827428
588,0.0,0.0,0.0,0.9984935634329516
589,0.0,0.0,0.0,0.9984899190906761
590,0.0,0.0,0.0,0.9984839640243063
591,0.0,0.0,0.0,0.998479473368319
592,0.0,0.0,0.0,0.9984728214301071
593,0.0,0.0,0.0,0.9984682258833435
594,0.0,0.0,0.0,0.9984611389968088
595,0.0,0.0,0.0,0.9984553091236347
596,0.0,0.0,0.0,0.9984469346585589
597,0.0,0.0,0.0,0.9984410569716254
598,0.0,0.0,0.0,0.9984339168561633
599,0.0,0.0,0.0,0.9984287744059513
600,0.0,0.0,0.0,0.9984215124242132
601,0.0,0.0,0.0,0.9984165224554332
602,0.0,0.0,0.0,0.9984103284880413
603,0.0,0.0,0.0,0.9984068957335642
604,0.0,0.0,0.0,0.9984026307583777
605,0.0,0.0,0.0,0.9984010098203581
606,0.0,0.0,0.0,0.9983969903554122
607,0.0,0.0,0.0,0.998394359513479
608,0.0,0.0,0.0,0.9983895677480717
609,0.0,0.0,0.0,0.9983871658317567
610,0.0,0.0,0.0,0.9983836327717267
611,0.0,0.0,0.0,0.99838289442048
612,0.0,0.0,0.0,0.9983801344908566
613,0.0,0.0,0.0,0.99837897585365
614,0.0,0.0,0.0,0.9983763253554051
615,0.0,0.0,0.0,0.9983759314260012
616,0.0,0.0,0.0,0.9983728500202846
617,0.0,0.0,0.0,0.9983701926932876
618,0.0,0.0,0.0,0.9983645410119937
619,0.0,0.0,0.0,0.9983599494614602
620,0.0,0.0,0.0,0.9983523949571099
621,0.0,0.0,0.0,0.9983451739032644
622,0.0,0.0,0.0,0.9983336419166942
623,0.0,0.0,0.0,0.9983222076851573
624,0.0,0.0,0.0,0.9983064555582817
625,0.0,0.0,0.0,0.998291644847897
626,0.0,0.0,0.0,0.9982739020398032
627,0.0,0.0,0.0,0.9982571272439233
628,0.0,0.0,0.0,0.9982354912010643
629,0.0,0.0,0.0,0.9982137490055555
630,0.0,0.0,0.0,0.9981875393639636
631,0.0,0.0,0.0,0.9981628299917349
632,0.0,0.0,0.0,0.9981351708662779
633,0.0,0.0,0.0,0.9981089704486775
634,0.0,0.0,0.0,0.9980793675954743
635,0.0,0.0,0.0,0.9980522410698535
636,0.0,0.0,0.0,0.9980230660809903
637,0.0,0.0,0.0,0.9979960265514594
638,0.0,0.0,0.0,0.9979669453642357
639,0.0,0.0,0.0,0.9979397279801568
640,0.0,0.0,0.0,0.9979109217296342
641,0.0,0.0,0.0,0.9978848173643413
642,0.0,0.0,0.0,0.9978579780496841
643,0.0,0.0,0.0,0.9978338479326975
644,0.0,0.0,0.0,0.9978087970889465
645,0.0,0.0,0.0,0.9977860608584306
646,0.0,0.0,0.0,0.9977619752461317
647,0.0,0.0,0.0,0.9977399230831013
648,0.0,0.0,0.0,0.9977164983854985
649,0.0,0.0,0.0,0.9976960716207729
